principal component 1,principal component 2,target
-24.537734529349844,-7.790257324544339,orange
-24.838766309953154,-10.032067518307137,orange
-24.657061097259316,-10.386974373803518,orange
-24.759960944532857,-7.535391705961597,orange
-24.40008521273082,-10.008166657754726,orange
-24.748770109569854,-7.581038941857103,orange
-24.972219439729123,-7.698981020070943,orange
-24.373342287486928,-10.339077814010018,orange
-24.912733319990192,-7.6316273888781705,orange
-24.642313191594276,-10.547187129902454,orange
-24.394197002240535,-10.718439419609929,orange
5.884886850417234,3.86589598189692,green
9.095751933736924,2.7500535078676416,green
5.735390902634834,3.888448851038881,green
5.989096462516944,3.8257015923215265,green
9.473063336736848,3.163283020022066,green
5.676601188974337,3.1366749365503583,green
9.168129363346896,2.5815134955472154,green
9.365032190789776,3.1102869255987278,green
5.522595163103953,3.1479453427614463,green
10.155023668170726,4.066637323500397,green
5.784321462945023,3.497546939047809,green
5.331203393700784,3.928874121024036,green
9.690361983775597,2.3905926428107835,green
5.176860926053286,2.6375034060306763,green
9.981662647556632,3.6538441042609806,green
9.726323851725711,3.2994931603201376,green
5.6321020817260115,2.602994341382765,green
9.950595762752698,3.2723614075249268,green
5.958308478317118,3.0416221537513195,green
5.364855449389195,3.7253669808574124,green
9.530793522543851,3.5810002822412126,green
5.494373892759307,3.4299371149367364,green
8.950532805532589,2.762066367764062,green
9.065364056146018,2.8980078187374296,green
5.777654566897759,3.7172796763069145,green
8.717802413274972,2.5721042878801614,green
5.613748364986931,3.347746094981479,green
5.8891643660733015,3.967143410536492,green
9.553599935322072,3.1565725011001597,green
5.82035786311808,3.9940437980310524,green
9.366461109516223,2.692623304435816,green
9.514564154878027,2.1987144856179244,green
5.59670974878742,4.303338830584209,green
9.855803534527059,2.8757155615298613,green
5.8259211502861685,4.014675167518345,green
5.408448209720576,4.711399575703361,green
9.166901863559993,3.0309827541343526,green
5.754918170719222,3.520793617386039,green
9.250827056656497,3.805559654520223,green
8.996653111634998,3.1155935326220248,green
5.7417683376012985,3.059673565282659,green
9.778541347639797,3.0765457760002946,green
5.676643199065541,3.272248695141249,green
5.636703330876884,3.3423249584537094,green
8.749617678908972,2.7830028805267357,green
5.587587065867493,3.503934603009329,green
9.809951685169263,4.178734608789403,green
9.482406435052301,3.126769746445824,green
6.2117827098066245,3.0353990364706607,green
9.062781659394581,2.611564433731163,green
5.7998064874307635,3.885545487714721,green
5.55177250875602,3.2343387702822657,green
8.82599330867428,2.0923932155803655,green
5.93174441552949,3.734509100560378,green
9.123622828349049,3.0602937223879705,green
9.365947753839766,3.4208588292575013,green
6.220788150586656,4.852947480601271,green
9.953185198141092,3.8013920137486648,green
6.3988650838914385,3.810409827803482,green
6.233452442433656,3.4746217070776786,green
9.635565654369424,3.1452795059332868,green
5.8040103368501565,4.018999556127451,green
9.103715575930497,2.9571888811967635,green
9.297655638377552,3.2649888595063628,green
5.673427434550059,4.113786416059231,green
8.879021943568873,2.6525843462364826,green
5.53830319628422,3.605443211192978,green
5.593579926878537,3.788836122603254,green
9.310290494123233,2.799919048998159,green
5.706311150370223,2.43948736300365,green
9.249999260915946,3.138269144217631,green
9.34873423564915,2.7032425557753776,green
5.5203363482818215,3.2474659822739342,green
9.140303280451116,2.6151315221486144,green
5.375183886026823,3.9514082342624155,green
5.555840406413235,3.0441496379201394,green
9.531876677244611,2.7695543983143174,green
6.066725992993282,2.934743215332833,green
9.741662275437392,2.8852235854622705,green
9.649787617240253,3.2379794689541685,green
5.861013368225196,2.5064542685200095,green
9.694695254851187,3.411516976902695,green
5.730274138882066,3.132432313809363,green
5.357412379110314,3.5372863682924347,green
9.818516669765271,2.9015396587479745,green
5.3930616500967945,3.145165909004592,green
9.608023712186833,3.098287813057165,green
9.213821797240485,2.917331236038927,green
5.8291439058566406,3.574912274277265,green
9.350960011860185,3.49906483071325,green
5.761660637238144,2.500207551345871,green
5.25397899696848,2.3188703627883025,green
11.420449956375915,0.10391515416132041,green
5.419379694383901,2.6933127232064527,green
9.903515702424508,3.24716883301276,green
10.96135704720762,0.9175054270723262,green
5.479352934491628,3.067503655680566,green
11.265436252512,1.1483370068173988,green
5.801443000967517,3.642170760568848,green
5.837131205142052,3.6033261811528376,green
11.57702591102099,0.6930119664111639,green
5.982186161189295,3.745146615161497,green
11.376874398793166,1.1994264503410024,green
11.017911269321216,1.6523915499344408,green
5.817733814623453,3.381065257541618,green
11.53114449673616,2.111698443296973,green
5.470835661225514,3.113145107636254,green
5.898150628066193,3.0174918795474097,green
11.294498656522173,0.6486158374653838,green
6.117832969722583,3.729325584293852,green
10.71032510232985,0.35446581666235827,green
11.208183536865782,1.1935928870114094,green
5.852534872700984,3.907978207926895,green
10.964366890723376,0.5231752642529832,green
5.657736159535029,3.772557515560898,green
5.50232969047462,3.914888354813083,green
11.54038517768328,0.41862951799047454,green
5.613555345124096,4.335270256709913,green
10.374357928823493,-0.3742393559211058,green
9.005319643964192,2.593059790299515,green
5.137019646933615,2.78556695080249,green
9.38251370457041,3.271004941124262,green
5.1356301219618885,3.7906761871038364,green
5.745764820964209,4.2015647984051805,green
9.716810302310517,3.710668864091717,green
5.60089348982869,3.6011770703030193,green
11.060156681617702,0.39094540450527776,green
11.294543162872609,0.8329681859034708,green
5.543886029167234,3.488830434978717,green
9.690113194793232,2.4498724514104144,green
5.475798975914388,3.4855986362237976,green
5.617611834630178,3.7934063206635558,green
9.251343630127323,1.5824518542268162,green
6.066831592742005,3.691514348133416,green
9.881940135982322,2.9044949628478456,green
9.79434088260015,2.2797632565520076,green
5.152448242837364,3.053187831870268,green
9.923942252955346,2.1203919420241526,green
5.103019873067056,3.4271332604611504,green
5.6720028213315725,3.8458768157262404,green
9.22536284337215,1.7807237493197092,green
5.32013116872939,3.3493190186340365,green
9.72429064898902,2.1439467572160686,green
9.364973885019168,2.0274280565565213,green
5.616535125578558,4.193959248024287,green
9.244497813295679,2.5762079944644016,green
6.192230875043291,4.440558191331434,green
5.831957904890036,4.0681879318361025,green
10.557046433606342,0.4048671406620733,green
5.790600209744617,3.515274491024354,green
8.672656716156588,2.467241087152334,green
8.84166071765888,1.2970523346179763,green
5.369732669587827,4.791415562968334,green
9.073201166196469,2.0999780429756583,green
5.390726727613514,4.289153852489252,green
6.025633753258641,3.951157077855456,green
9.088643179842142,1.9497981247975864,green
5.831054046242971,3.8869440460571933,green
9.496021999602247,1.747642598556776,green
10.381531584634873,-0.2470061835880738,green
5.968440326719085,4.555612772044544,green
10.784441832317746,0.5957721249226318,green
5.323306512666514,3.50588993458319,green
5.535314225259839,3.055635330733209,green
9.531623779539986,2.6089650392106214,green
5.672078743268399,4.364917359311906,green
9.557401962048631,3.07271172552537,green
15.250128015913429,0.0656425804278723,green
9.680799855275593,0.761377235309729,green
15.120065735452881,-0.4762187995870313,green
8.62400284878396,2.2604899675551318,green
9.828240280280028,0.12150200723378946,green
14.8578830216653,-0.4667294203316745,green
7.49540545730432,2.3414943819967546,green
15.286389810027277,-0.6194784217879326,green
16.392319394265915,-0.14080649938425227,green
7.91976492386694,2.296708794634147,green
15.449081827590764,-0.09640825765252531,green
7.388960190902362,2.998279532030555,green
7.082802783578439,3.759617276380835,green
14.933527688309013,-0.18402004777147335,green
7.078293154214954,2.901883042272277,green
14.927430487682399,-0.4775664025774157,green
14.863913821037698,-0.1937804446168901,green
9.391348217542333,-0.3177764617396238,green
14.902777192617357,-0.1487716835918642,green
9.407243153188801,-0.42608079358425704,green
7.852741109262965,1.6487619973850527,green
15.787984588671906,-0.22284671432583036,green
7.483924901493857,2.1804773251978347,green
15.61641756574841,-0.49559746323593445,green
15.533822777776166,-0.6891982254609503,green
7.450482436706376,2.850621187982416,green
14.992811905472951,-1.3239131224754113,green
7.5504410303232605,2.5858873980898966,green
7.459759313938713,2.5040143175494523,green
15.28286678551095,-0.2651470215165199,green
7.710790274287764,2.756692237357539,green
14.625976608640487,-0.09359007292659116,green
14.564271101681335,-0.45082189525911937,green
7.701767782494273,2.8569522435219925,green
16.561877966118118,0.2954694335902615,green
7.542389334491604,2.703825958807872,green
7.444746283505598,2.372646144093944,green
15.745859416983023,-0.6282751851125249,green
7.290539162528004,2.5652192739006887,green
14.926572835556275,-0.5767976532014858,green
15.395884538602878,-0.3409641711997146,green
7.6554486268998465,2.7039633309515434,green
15.328608132764039,-0.19342872798612754,green
7.674448025769764,2.688248400851168,green
7.724047307853955,2.8125252758839143,green
15.726336009219906,-0.18708597506939917,green
7.4887969167653345,2.910376673125025,green
14.522976780355746,0.07789060323694597,green
14.64563191007447,0.1714055651686146,green
7.389398270769348,2.8262678174354083,green
13.928143771367811,-0.5866325027941192,green
8.136016770298845,3.310143086147468,green
8.010887547076655,3.09145617980237,green
15.146786630078449,0.5251368913424552,green
7.415329813944346,3.561064190851596,green
15.763919626478735,0.12351221010029911,green
15.388116562911492,-0.040558646350286165,green
7.7061973110463455,2.913427529552608,green
15.576205416825577,0.3345368349522,green
7.464714210224393,2.864088584027254,green
7.624661711800358,2.740883913636367,green
14.703030469659552,-0.24857825945107226,green
7.090965733103886,2.630607638501563,green
15.389096780163605,0.06751538177349414,green
16.01296053921703,-0.2517557358581695,green
7.327539304975021,2.4088785009020697,green
15.691455416026326,-0.16189494895037426,green
7.684770078209578,2.7386753623012634,green
8.21260321071765,2.358492758983111,green
16.63619141864857,1.164149231638682,green
8.012646239780258,2.2258558138925766,green
15.606687697329399,0.0280616510738132,green
15.349764737086945,-0.8477560345974444,green
10.06340048710791,-0.20616989268818312,green
15.571959506375677,-0.3772353325818401,green
7.7226493319708505,2.9468465320513944,green
8.272901281311878,2.309923524270446,green
16.17645293323045,-0.3784502468635599,green
7.96815712262584,2.9398313198057817,green
16.133178902411146,-0.0436733334333993,green
15.294178683723324,-0.38947328505567425,green
7.629622464039532,2.485820931990061,green
15.28262566179877,-0.6408253177702523,green
7.592605880017609,2.112448872348216,green
7.373206656769074,2.5972310317409657,green
16.417388176477996,0.40230451218288055,green
7.0552477724792855,2.562830614571,green
16.478848682685523,-0.31214708204635133,green
14.826698832338293,-1.732568753875989,green
7.127359518423216,3.092479707983324,green
15.314949523816953,-0.5159143236130057,green
7.351510858617317,2.410138442351047,green
7.280996385700444,2.477572160535078,green
15.845833070887803,0.6883649724817517,green
7.8435931232863245,2.85488294297831,green
14.37707491699387,0.20094640600361147,green
14.58275159969245,-0.35299507644215,green
8.052255061790444,3.1187714169359873,green
14.733262046054042,-0.2334045626815049,green
8.150387426395973,2.7017531710494764,green
7.632617825177769,2.767229437045768,green
14.57747291154633,-0.23997155436221265,green
7.48759731068192,2.534339963443344,green
14.390259863931776,0.25686641016909967,green
15.749278615863837,0.7925087752827333,green
7.63063532173666,3.077062854996634,green
14.98321556028521,-0.13007648769363112,green
7.917452753000827,3.144923753673016,green
8.095863532558962,2.413063454768928,green
15.691201038386412,0.19472941950100608,green
7.742081634733227,2.7741987534150536,green
14.907943632167198,-0.33351581494881477,green
14.261957794092618,-1.1318262082905743,green
7.82924101628536,2.9670193505621327,green
15.49452798199382,-0.26668529055959256,green
8.104012684625701,3.3407776170359806,green
8.076815080891457,2.1928485151790054,green
15.339685154876925,-0.03320765380154078,green
6.989530211866518,2.14470919766973,green
14.191754300837719,-0.333542727648898,green
14.846798739960716,0.05227623150639382,green
7.594448405579387,2.1024864493356317,green
15.000331448496826,0.15287817045713115,green
8.122741028568964,2.269918282856371,green
7.31952236163692,2.3842023831674375,green
14.816121268005787,0.030959694829443496,green
7.810687485938312,2.364084185261691,green
14.153972873905882,-0.7527085281644486,green
15.36210276101798,0.6533837274544194,green
7.990738975041657,2.503929317226468,green
15.27702040380534,-0.7790040291901466,green
8.261404091060689,2.6149021569147974,green
7.796688652025212,3.545300958732702,green
15.448727313935994,0.36821778909923086,green
7.810628120566312,3.364398125665221,green
15.024475939224626,-0.4312544035322824,green
14.3376803376984,-0.48991150039784004,green
7.561255531042606,2.7364748678919377,green
14.493749742743084,-1.0786663174352573,green
7.682521565675675,2.4555535643134316,green
7.730589691148822,2.1940529721281123,green
15.26187948424015,-1.1241601371502306,green
7.85283124606871,1.8961477362769212,green
16.09753025759389,-0.49764738605052883,green
15.888273239066958,-0.21871619699808814,green
7.751073490319941,2.6144014478739717,green
16.206857860103824,-0.2657833338098908,green
7.376483680619229,2.2137969571310365,green
8.05538639866372,2.1884155502146436,green
15.131048052872377,0.6704867213791584,green
8.216297299290217,1.7334145998244044,green
14.331273023738449,-0.6905476204495955,green
14.548253041958375,-0.47983055252370327,green
7.735848916795218,2.689116386400785,green
15.744333342838704,-0.5196186169132215,green
7.612999628017937,2.429104341231796,green
7.389229740335045,2.1821703608645824,green
14.764518781616399,-0.40053744717938244,green
7.561762926854229,2.937032455657535,green
14.404135857871726,-0.3062344102668535,green
14.756928690021095,-0.07692546490575708,green
7.906630106163934,2.790232555474415,green
14.954841858948505,0.07311677800115257,green
7.640665411191801,2.576404146762215,green
7.783486338099706,3.6628406548030994,green
14.72675609711601,-0.5490631681372606,green
6.216748779957513,1.0097155651932372,green
10.966170927929872,-0.8693013906076302,green
11.242103045815309,-0.7762252304350715,green
6.422185100814879,1.0469028540948346,green
10.874069350760859,0.7098691190237959,green
6.358070863592103,1.7164280570558759,green
6.727861667120913,2.002400163722873,green
11.63970948932241,0.2693890959708999,green
6.536863430919135,1.2334307289355662,green
11.520714034147545,0.5594660597059976,green
10.98128604711172,0.27057171511925804,green
6.210257799333619,0.9753605647183307,green
10.777955704727777,0.24412017912379658,green
5.865328899289236,-0.14051123197616477,green
5.830368250057458,0.6079266497344211,green
11.118122127309544,0.15257509569457606,green
5.862842162365177,1.6846445296576773,green
10.992035148073233,0.4383952207753159,green
11.352504716235739,0.49990836455948495,green
5.655350051561636,1.481853995872739,green
12.229454408614707,0.4407133933535332,green
6.248155131005403,1.5706855365779724,green
6.118005157897799,1.3969421662832486,green
11.7060763620133,1.3081198503485334,green
6.261704061963195,1.195628574770284,green
10.986472698713769,0.862239798539553,green
11.028392235589521,0.507870467629835,green
6.055588789140583,1.03743321278064,green
11.377463402386159,0.9913869017821366,green
5.954240146380642,0.9177451983886513,green
5.807690828476115,1.9025522452118102,green
12.171999077681043,1.0778805272707501,green
5.839801042590097,1.7253545914183208,green
11.649598471461196,0.8537459819891489,green
11.585263094511127,1.2495578303994113,green
5.590884001725478,1.5686904322635302,green
11.444617797473347,2.2706973326376128,green
6.112674429810262,1.5939828687487985,green
6.071120130616094,1.9631756194538807,green
11.363368222075808,1.0177027388363127,green
6.113254944457169,2.223844887291147,green
11.415607232606291,0.6032817920579745,green
11.107057602568815,0.9342195881649074,green
6.029923648519546,1.724074012539563,green
11.264105346258432,-0.24584225358402012,green
5.868097752567178,2.2270623721079943,green
6.136219354538939,1.6656021872011457,green
10.203391926567068,0.6900974553590481,green
6.265621863732999,1.5138575277689648,green
9.979144718001587,1.6017109770788291,green
10.14006888584827,0.054689509377385925,green
6.536255347645861,1.155831977699439,green
11.558938323140222,0.8733068875554151,green
6.7700772111307606,1.1802571075785497,green
6.469664007762019,1.3974128726687598,green
10.963636525137145,0.5352820786537253,green
6.702634683936142,1.1459178279490736,green
11.290444256934103,0.5315023886657609,green
11.59876535605925,0.3612676239333239,green
6.665479508221887,1.5750090448286282,green
10.878713696705793,0.020994255685040764,green
6.500654511434385,1.2162689584571917,green
6.131030569142736,1.3549815923935362,green
11.240709600212707,0.5415495628917824,green
6.394638620798477,1.1986741479812557,green
11.176234866308773,0.32542182331458214,green
10.948398113916914,0.4559274687729957,green
6.476898461278409,1.551672219431754,green
11.198828224949999,1.0160956375455117,green
6.110006501161319,1.1101536224695832,green
6.187370959849441,1.4654808466236873,green
12.141336169029119,1.0920180449308043,green
5.748487238612484,0.7455422086525647,green
11.391878949859748,0.1177955152416863,green
11.265965528767994,0.24850117315972953,green
6.063670251149177,1.488416378965197,green
12.307328632099097,1.8644475167134766,green
6.157623898882063,1.4200740517448434,green
6.443705603505582,1.521372573423714,green
11.504714130669669,1.1203194325813854,green
5.9872760854764415,0.9974644368760884,green
11.638354727996164,0.3071556017048618,green
11.263055436285265,0.879346778619486,green
6.268647926777295,1.6673683579346585,green
11.346886444187072,-0.7059215728329846,green
6.182962813223274,1.4054344029283807,green
5.6858050680174435,0.9138261488043153,green
11.198841976171028,0.24708289988080911,green
6.072809069989178,2.611765479698243,green
10.755092846358318,-0.08933450733400117,green
11.000035935709073,1.1443719162648214,green
6.748677443209554,1.5027189683337792,green
11.298401735895744,0.40827557425846517,green
6.610549282216896,1.5951671475815463,green
6.081170809464559,1.119391438261372,green
11.75136116248365,0.6973566593018851,green
6.211002334182956,1.8911641280584808,green
10.962341331387428,0.35484276900705825,green
11.327530732857301,0.356458255070232,green
5.84249348311839,1.4484683080051766,green
11.532998722350435,0.7618643152513971,green
6.525153312954519,1.850498488526079,green
6.742993563836544,1.8439097339258093,green
11.465938938252247,0.7572582470844695,green
6.717893659914661,1.467417268496301,green
11.623332937970066,0.8619131209685973,green
11.455702756119521,0.7682010570112261,green
6.552696562044741,1.8596960857891305,green
11.91205526038743,1.4944706890323425,green
6.405590783148209,1.487622321036897,green
6.381638909956481,1.679336068986253,green
12.341955685364443,1.3986493649225724,green
6.309269674991288,1.2255574603742871,green
11.831803813462681,1.3719254398644116,green
11.416923880404987,1.43612472415783,green
6.739451569586256,1.3631737029019284,green
11.847680441657776,1.3737018878516576,green
6.515146971131408,0.9124420423147219,green
6.217412321676764,0.8265772284410322,green
11.461242197125319,1.0992619789207718,green
6.518331122790578,1.2552112681310732,green
10.893136722266174,0.5926194608451923,green
10.865183477123399,0.4130869426749758,green
6.12481066879394,1.0761017597636957,green
10.956579406226261,0.379154069706241,green
6.307462592251619,1.6284647409826094,green
6.2033105730523825,1.3355686879568938,green
10.751008451915826,0.18653507987497098,green
5.597395996738984,1.9738185814374791,green
10.134495885108022,-0.8281521224340782,green
11.82813815984527,0.08978521175199738,green
6.273643029710433,2.091379011881983,green
10.89116159836087,0.00984826603955169,green
6.485092064914514,2.204240695178879,green
6.234015782981103,1.8372697784808227,green
11.941447485718186,0.5196786830881228,green
6.00103717411328,1.6611269677578135,green
11.20859432198062,-0.5008089301937599,green
10.308679363638895,0.5720851992030014,green
6.525692971745936,2.0304699091641245,green
11.693588745569585,0.9024591350316097,green
6.22055014840199,2.189204643096537,green
5.883287491036651,1.5930309818179982,green
11.430809272037653,0.4057475233125568,green
5.850612729503169,1.5086976959228071,green
12.052279096011997,0.8775869889945871,green
11.737418987793093,1.6054438973047565,green
6.110427945939675,0.8372878056462867,green
11.233777548938004,0.33789387217968136,green
6.309531649623986,1.1974800704551307,green
5.823988497609821,0.9448270116802822,green
10.603141382880217,0.3326811152029886,green
6.256492912116462,1.6159319629088666,green
10.714369070376891,0.5142611011845023,green
10.61291972975759,-0.2815636417477636,green
6.675900558916601,1.3204164412338466,green
10.546011184495354,-0.30525142949252565,green
5.931014844157861,1.7221177233144873,green
6.4875669897659645,1.0894054793030805,green
11.352593370405856,-0.15739743679079332,green
6.465645261093879,1.330212330708617,green
11.110866105830036,0.30657016465162534,green
12.133088171017295,0.6507174521171254,green
5.952053426131941,1.5806731942442205,green
11.316321204808478,0.9523157507797806,green
6.178341746487639,1.6912029953145036,green
6.107063589411106,0.8973365059332604,green
10.709077653359104,0.3318732713845698,green
6.291142290568023,0.8619378412753497,green
11.095653251779993,-0.0890246960175306,green
10.497421271239233,-0.35961016586406,green
6.036833888650714,1.9007244424012246,green
10.233792466185275,-0.17199935546887946,green
6.363632691968815,1.4841224346956894,green
6.215855945477529,1.0222578422842301,green
11.833617919953113,0.8189634927155657,green
6.745454132120229,2.0092128186065072,green
11.070790400311393,0.8824188709779086,green
11.206946855435707,0.7601652996370285,green
6.878922439567251,1.8310495294425686,green
11.086063082877889,0.825404045469495,green
6.910680289120346,1.5433035670704935,green
7.076722775044833,1.9296034081751485,green
11.504498968910987,1.1769489405267666,green
6.776636881022717,1.9781782436554582,green
11.31390047469947,0.6365474669871372,green
11.715267591039058,0.38070393784685064,green
6.3832208874543,0.7970700190579192,green
11.003704409189154,-0.5405978384585666,green
6.582928788510491,1.4586903109278342,green
6.357383536464684,1.2441980108886022,green
11.54481979923742,0.7495456202776757,green
6.441303828364344,1.3254220865304274,green
11.41718139402525,-0.03808877727953752,green
10.736212676608993,0.04173707987017128,green
6.365055914730533,1.30098464333385,green
9.92998909077885,-0.49802600049342766,green
6.754868565708458,1.865132227230817,green
6.6447093371111015,1.452560621121956,green
10.376508552887348,-0.714799689281714,green
6.570603265520383,0.981819282840015,green
11.936553542456728,0.7578925103428147,green
10.917447000330945,-0.16108044782928732,green
5.933242029500207,1.6034675899140423,green
10.654818995941696,-0.046918160168513134,green
5.8814282930954915,1.3000017860814426,green
6.081057740790847,1.8019119069898468,green
10.587817771748288,2.2305411107006865,green
6.433448169059588,1.1893283327064388,green
11.411581248999191,0.8163985246262292,green
11.21788040496658,0.5356571608684977,green
6.526846927169566,1.7038603173578906,green
11.472006452862066,0.537282600172176,green
6.568978396810108,1.461503132413235,green
6.664501220128526,1.3025105770945633,green
10.403680439071183,0.1623658259178572,green
6.409667298717936,1.8566488099536178,green
11.383224132961079,0.5742045032384442,green
11.550540814177037,-0.0392928950262561,green
6.664683786805789,1.0259122172128885,green
11.034384598054238,0.2697192401864563,green
6.862672154835741,1.4386843751670042,green
6.3443400953546245,1.9756667183521541,green
10.846337345777979,0.45668752779935895,green
5.968963728564084,1.7133214482270231,green
10.909339460293538,0.4989380090046196,green
11.500797134445367,0.320363603161575,green
5.968529334491714,1.723624523868299,green
11.316968568795726,1.245758610547676,green
6.349116684376438,2.1932220505015443,green
5.750168333106066,1.0650700825101769,green
10.82324887060767,-0.09789653305751511,green
6.034096308791927,2.004811635636352,green
10.96753479418183,0.2894405715462821,green
11.231817585473632,0.8458083902288902,green
6.457659119738335,2.71134098231072,green
11.025000586217423,0.8151742158789028,green
6.215100579433611,2.730115595525789,green
6.125255208532864,2.098422622911814,green
10.951615221522818,0.984810440798225,green
6.445644438810025,1.1278989189407,green
11.053199605390658,0.0635487302660489,green
11.402061838426,0.805904539240978,green
5.97738815537902,0.632529881510741,green
11.142021071372028,1.4989299582185365,green
6.040045695435988,1.0183146303414543,green
6.039335664658006,1.032278331668543,green
10.100416802929272,-0.44828788002220876,green
6.601790555030352,1.3899124802727765,green
10.710027018619794,-0.6794844700141598,green
11.43544416646162,0.11474319680582967,green
6.853280199944827,1.6129818387034205,green
11.631591741704,-0.3035654780934023,green
6.062790301041979,1.3758763570792891,green
6.314432335077835,1.0780304010861634,green
11.524076785776934,0.05716080767376375,green
6.020611831879251,0.5662178208998627,green
11.901013439707553,0.8198454015830756,green
11.856193083301761,0.7276896843621082,green
6.311300398412459,1.4300562384481015,green
11.22112206038463,1.0668420923279265,green
6.272863744057979,1.2872746935119326,green
6.521100865907741,1.377592712957764,green
11.987721426504054,1.2159572692209137,green
5.949440859049271,1.0194068849671314,green
11.59590185899648,1.1212917933102269,green
11.22452156866943,0.572284999600075,green
5.900883992587031,1.3805568835631439,green
10.728974049683137,0.9161594713297814,green
5.72974305726068,1.1691098473186705,green
5.866906914043889,1.0613431357674465,green
11.260871475740494,0.6664027265689334,green
6.47993029592347,0.307779450835291,green
11.918755092348974,1.0621590762543012,green
11.351063064256946,0.6938864806190358,green
6.453915520541559,1.3253332059291973,green
11.841659595628215,0.05350277512005741,green
6.63316552106975,1.2072741004144698,green
6.843707271227227,2.0211224456990275,green
11.939177779804048,0.2688360490344054,green
7.138456648554532,1.9893224422966662,green
11.011164120764304,0.1161153323192049,green
10.814691560213117,-0.9435894525626142,green
6.520110579252091,0.5486876262663368,green
11.357027920237446,0.5204590558123139,green
6.269994052455476,0.8750352941467635,green
6.593584391938794,1.6706436090832535,green
10.919297775763187,-0.0409890556277519,green
6.448013295976995,1.5915287814554917,green
11.749844287448603,0.20050963573568392,green
11.751047163650707,0.8629117311233211,green
6.259924570449612,1.2941603697774928,green
12.011351657614386,1.3064036273185402,green
6.519473783696374,1.5001336047110074,green
6.120266748795963,1.108436857931127,green
11.023421192611552,-0.3047267076746768,green
6.143120463664891,1.206347203682384,green
10.540724864265766,-0.43084155906218996,green
10.925219242643859,-0.4898691909035231,green
5.992426272882263,1.3993929334601016,green
12.0409688932887,0.7496534753606643,green
5.843095949742004,0.43516524170650994,green
5.932020640165157,0.8562175940064024,green
12.50843937120587,1.912147498142883,green
6.306382764647315,1.6034217474084957,green
11.381698904826727,0.7646452228704474,green
11.072372532272073,0.39626475458996835,green
16.520643904951584,-7.415861137670465,blue
19.874176607703376,-8.778337742299337,blue
16.47695843859979,-7.135162894754588,blue
16.302108660494014,-7.209054378358124,blue
19.534342098541316,-8.688745994668986,blue
17.03181612863358,-6.537751683168995,blue
19.97981581885584,-8.586917535943623,blue
20.228833937180585,-8.165334358953212,blue
16.28533193335382,-7.3114581354712,blue
20.215157346884126,-8.13389184009495,blue
17.013061732473567,-6.917445351164765,blue
17.084744630886597,-6.977808747858758,blue
20.264193494949467,-8.303925052724667,blue
17.36301539063539,-6.429543243086487,blue
20.444074193688905,-8.26229416199525,blue
20.573046716521105,-8.096418329328847,blue
17.04618768954235,-7.168117935891347,blue
20.631270448372426,-8.306895219815086,blue
17.512667013478442,-6.633442306230811,blue
17.31570854061584,-6.85102493637539,blue
20.477378603246034,-8.145568351052749,blue
17.071937838569585,-6.929776043332659,blue
20.28273814471286,-8.791600053953227,blue
20.883686099498,-8.365510712916157,blue
16.704938388904463,-7.123138497588309,blue
20.17127104454149,-8.474239700877604,blue
16.847287740175812,-7.403318117100058,blue
16.912916673643863,-6.941920848199954,blue
19.461853087816746,-8.454136969786939,blue
17.10490379800809,-7.09879572174842,blue
19.283737522826687,-9.050498992180641,blue
20.021161932963935,-8.565187563045734,blue
16.778350617236363,-6.921088500713239,blue
19.90614965851966,-9.129820215602408,blue
17.110449894670303,-6.697711033996215,blue
17.441385396344902,-8.711399151625908,blue
19.55164373254636,-9.327150251267007,blue
17.940224609954953,-7.463238749406665,blue
19.697041440177454,-8.82477269393596,blue
20.01526619809611,-8.29441172607126,blue
17.085714934606337,-6.9081402371981,blue
20.133000922183697,-8.270046752459324,blue
16.684386237508093,-6.5896429419508955,blue
16.490101434194457,-7.342874663123596,blue
19.8944755798222,-8.69698566081642,blue
16.129771352535663,-6.866689365062067,blue
20.191130214785552,-8.589840463671692,blue
19.758483634558928,-8.52427792165381,blue
16.46357257375503,-7.273522006000807,blue
20.1812373020118,-8.579934617334171,blue
17.11968365952803,-7.436192124161765,blue
17.180821968310724,-7.546965732479192,blue
20.079400363701254,-8.848278483298417,blue
16.945463065851456,-8.354568463112347,blue
20.06043912279413,-8.660703147860618,blue
20.47501852563277,-8.14777130211604,blue
17.311059664287068,-8.043385685192343,blue
19.829242240595566,-8.688236005387136,blue
17.439639622251157,-7.3565131180764185,blue
17.502228960479968,-7.777535533027908,blue
19.807101548274293,-8.31172917063824,blue
17.267682302177594,-7.795805905086212,blue
20.261369259266687,-9.105463589026355,blue
20.769956044728733,-8.512065358159512,blue
17.180128732216044,-7.996679127264103,blue
19.472214353799732,-8.680561246760972,blue
17.096129964935137,-7.632729741114837,blue
17.317015388804357,-6.283063072091475,blue
19.39204935384504,-8.685391490635022,blue
17.129750716049195,-6.478443496644277,blue
20.154733127333664,-8.471364745068055,blue
20.06040666404437,-8.56703687713824,blue
17.379161301836255,-7.644686266050213,blue
21.45245706350316,-7.92678201403162,blue
16.44810847961907,-7.348677478962522,blue
16.702468535438587,-7.136939472724027,blue
20.471462418497747,-8.580166552593557,blue
16.70844758105552,-6.930732421968397,blue
20.900704278074098,-8.571452245695104,blue
20.900304462139903,-8.427193631054879,blue
17.116462379432555,-7.0870126474891535,blue
20.086808936483738,-8.691321275229019,blue
